ticker,company_name,sector,industry,country,market_cap,total_esg_score,environment_score,social_score,governance_score,controversy_level,environment_pillar_score,social_pillar_score,governance_pillar_score,carbon_emissions,water_usage,waste_generation,employee_turnover,diversity_score,board_independence,controversy_score,co2_emissions_per_capita,renewable_energy_pct,forest_area_pct,corruption_index,human_development_index
COMP9698,Healthcare Company 9698,Real Estate,Other,India,10621926207438.236,66.83893158937137,58.9854831284628,68.0819886244061,73.4493230152452,0,57.416586435213105,66.07437956106936,61.11062038004711,465542.53622039687,94480.57434414283,151313.73037134088,16.88109206231363,48.24148421326436,77.28147656575103,0,1.9,9.8,24.1,40,0.645
COMP9699,Energy Company 9699,Materials,Other,China,10754817506615.963,61.21442264471815,43.1050680669245,66.83858310329339,,0,56.281372983643635,66.1271899088271,66.78392515059784,1736173.7626120073,50214.78601206435,,22.96975348060065,79.61750571434328,79.03838122966789,0,7.4,12.4,23.0,42,0.768
COMP9700,Utilities Company 9700,Energy,Renewable Energy,United States,33601767127735.496,50.869379712551996,43.636251372307996,56.429346526242945,52.54254123910506,2,56.3766600488552,82.7514991934064,69.70046091113895,51461375.010399744,458679.66895203834,116016.27051969497,19.41677943793845,51.118553791638796,63.688496987809785,2,15.2,12.6,33.9,67,0.926
COMP9701,Materials Company 9701,Technology,Semiconductors,United States,6619361735720.657,70.04934779664478,56.29957016841071,79.57337974344915,74.27509347807448,1,59.46236284955872,68.46273202051295,51.04886761251489,749732.7736015036,1932828.4804547224,50373.47837786631,14.779860971359136,74.23578556638724,43.90679444301175,0,15.2,12.6,33.9,67,0.926
COMP9702,Real Estate Company 9702,Consumer Goods,Food & Beverage,United States,17317133176713.229,62.36160388823591,57.85549921597856,54.89644258061179,74.33286986811737,0,91.42064708738451,60.13918627742518,66.70642863357219,5732842.119753187,252266.780279159,69508.17773525995,17.41841169849027,59.71638473365741,64.74007060896983,1,15.2,12.6,33.9,67,0.926
COMP9703,Industrials Company 9703,Real Estate,Other,Germany,364674326733.89746,65.95013514538788,57.33915551428341,62.328123359284916,78.18312656259528,1,57.29041227054666,53.873872694436415,93.72962296503074,1635695.9112309758,,62141.01873811477,19.844983387445083,36.654436887553985,54.43282127932934,2,8.5,17.4,32.7,80,0.947
COMP9704,Real Estate Company 9704,Healthcare,Pharmaceuticals,Japan,2199074950019.5015,67.61908370022844,66.94424564184644,69.0424101099,66.87059534893888,0,73.21291496493251,59.571356203173295,58.35281915850178,4810813.1646305425,72069.3570260319,61136.95723030309,13.550045996599783,38.21096019218787,64.3612809459069,0,8.7,7.6,68.5,73,0.925
COMP9705,Materials Company 9705,Technology,Hardware,United States,9797662199738.129,77.44158778797778,57.33514029795949,89.52171779767869,85.46790526829515,0,86.46423508235159,81.36028557563534,77.05637484554026,245795.44497782786,135099.1540013886,20372.74720191695,20.561517793652516,77.6298716527658,84.56399793935341,1,15.2,12.6,33.9,67,0.926
COMP9706,Real Estate Company 9706,Materials,Other,Australia,2955496637615.574,61.834896860107534,60.63088846005774,,69.55080475835695,1,73.51791409637244,70.71902182379124,60.26919616503641,22287122.468195178,,27886.740140291233,14.684524928733703,48.36911626253282,71.96941168342133,0,16.8,7.1,16.2,75,0.951
COMP9707,Consumer Goods Company 9707,Industrials,Transportation,France,81396906433040.86,58.92153615571669,49.86717247010413,67.61841265940598,59.279023337639956,2,67.01089678902217,59.544459748568194,66.70142039686897,1654108.2215178742,85633.17266525373,112545.08010094144,5.899822288804637,80.09836326947391,59.69936597761673,2,4.6,11.7,31.5,69,0.903
COMP9708,Real Estate Company 9708,Energy,Oil & Gas,United States,6553860489895.192,58.819469072086555,41.33751053796014,63.72493780601287,71.39595887228664,2,54.86185761963914,55.028558546912606,59.06802082517204,3543951.761653133,62754.76123981325,17889.28255570527,9.807749705748593,56.518399520318226,,0,15.2,12.6,33.9,67,0.926
COMP9709,Utilities Company 9709,Technology,Semiconductors,Germany,1959436206768.1162,76.68621651339305,64.68619580220606,72.89987469554612,,0,71.56784401232119,76.23824952944234,68.97873475115304,7049020.991159289,,31836.00333493719,16.90542904614731,54.6178559949384,90.8554148063884,2,8.5,17.4,32.7,80,0.947
COMP9710,Energy Company 9710,Utilities,Gas Utilities,United States,27121251440042.227,66.02818502263727,63.73846192669008,62.78473692736408,71.56135621385766,0,86.60595770145869,81.41403571214693,73.47500328440451,495057.3566833051,,10607.903665231206,17.519625394846077,62.500369697831495,54.352713801002885,2,15.2,12.6,33.9,67,0.926
COMP9711,Energy Company 9711,Industrials,Aerospace,Japan,33926154922223.527,64.01718079715323,66.15623012171652,56.343610248702674,69.55170202104051,0,68.42448146884004,66.32505330823032,58.46791619468322,4055098.418989237,281218.60078265733,8701.056787408104,14.311140497937291,60.4071605953777,58.83507681294934,2,8.7,7.6,68.5,73,0.925
COMP9712,Technology Company 9712,Consumer Goods,Retail,China,11037232502721.754,59.18447953082843,62.72706685685212,61.059441472893944,53.76693026273925,0,76.97010070229362,74.9333229472535,91.48431085163504,5195451.219333895,47381.13560505972,5694.1410582026,19.879977073265607,95.0,55.64333905004459,0,7.4,12.4,23.0,42,0.768
COMP9713,Financial Services Company 9713,Consumer Goods,Consumer Electronics,South Korea,4491879520795.416,62.96957023926533,64.18460587631061,62.00462472106728,62.71948012041808,4,57.4121796284392,51.35222885361108,71.04796348701112,7676133.570410975,43151.429029811785,11892.864802544904,20.97011574874321,51.8672721363096,65.90368614450652,0,12.3,2.7,63.9,62,0.925
COMP9714,Healthcare Company 9714,Real Estate,Other,United States,21287117079903.3,69.22942624652234,62.93610578460937,65.64279043491388,79.10938252004377,0,77.30238835637518,59.797137276336116,47.33474207993706,933150.7839113835,215194.86397610803,24731.447335406643,12.994389188638392,69.5744734830427,69.9184781664629,2,15.2,12.6,33.9,67,0.926
COMP9715,Materials Company 9715,Energy,Utilities,Australia,1770278883861.9578,57.76809377215949,36.982825079263144,61.05965845552703,75.26179778168832,3,50.32963405056891,54.72759887536682,88.88052544653806,3447892.7251841077,57272.77541908031,130653.92037173835,15.5735835833553,68.964532116454,,2,16.8,7.1,16.2,75,0.951
COMP9716,Industrials Company 9716,Energy,Utilities,United States,200081837770687.5,51.441150959963636,44.90031745631671,46.246352373609575,63.17678304996462,2,53.28221761611313,40.936642975363625,64.94272238239742,683661.899349917,,54280.13840565523,21.357391876881234,30.80538008662069,56.223996315036175,0,15.2,12.6,33.9,67,0.926
COMP9717,Energy Company 9717,Materials,Other,China,49698419458495.16,52.677356613056475,56.58545645937139,40.809380730812066,60.63723264898595,0,86.58087483419625,58.974127623405174,58.61464395991317,2750877.0348287276,37136.73188192244,70702.47785042581,13.305568776541653,49.05746213508479,57.45844313986662,2,7.4,12.4,23.0,42,0.768
COMP9718,Technology Company 9718,Energy,Renewable Energy,United States,20797213388319.79,54.80731073567336,43.246500783026214,55.700844918789855,65.47458650520403,5,67.85069555839128,60.1932534494804,63.85703357687083,,22692.528958447456,,21.64524613179327,86.29030339948736,91.01531127340846,0,15.2,12.6,33.9,67,0.926
COMP9719,Real Estate Company 9719,Energy,Utilities,Australia,3091917244484.87,52.52442527428148,44.61876691699541,53.21188510130279,59.74262380454624,4,68.89067274897826,51.24485780821783,70.537198824785,2394433.7865138245,246559.71646746062,42857.38106633989,17.984491132183834,,61.18457662185466,1,16.8,7.1,16.2,75,0.951
COMP9720,Healthcare Company 9720,Industrials,Aerospace,China,138070100175796.58,61.67195458006993,61.85833919465685,56.230443720487266,66.92708082506569,0,72.07556712855894,68.74448216826676,95.0,5930045.169829314,393131.4863338102,16944.267444504447,,85.65205996770189,58.86613885932173,0,7.4,12.4,23.0,42,0.768
COMP9721,Healthcare Company 9721,Financial Services,Insurance,India,1515546572996.663,75.36046121270125,72.68889391161271,74.55465767535549,78.83783205113559,1,66.85563568724876,73.78562746897029,64.29148417330798,66933.28976168082,343156.47627751704,17775.107942115577,12.919170127068218,39.25718222430173,,2,1.9,9.8,24.1,40,0.645
COMP9722,Financial Services Company 9722,Materials,Other,Japan,3726862354377.4863,61.78197053026823,61.490526788030834,59.229048946846774,64.6263358559271,2,48.97131703181121,63.010699412388945,38.75977177389838,12301119.65529401,99408.53740860593,11240.14811563495,,76.76019267130596,59.3775115906397,3,8.7,7.6,68.5,73,0.925
COMP9723,Consumer Goods Company 9723,Real Estate,Other,United States,41775201854234.79,60.38289131849823,69.4310209219001,45.533972001768845,66.18368103182576,1,75.04669358692455,55.87859043345736,51.83528861360016,4456499.13531587,51606.42555919779,15981.269912852107,16.606239388150055,60.75985248880734,66.89406854849649,1,15.2,12.6,33.9,67,0.926
COMP9724,Financial Services Company 9724,Energy,Energy Equipment,China,933573428871032.5,55.230950010178866,,62.02657614636914,67.39857429249837,3,77.40585417658887,72.75628582661375,60.86280055321886,13194235.12345953,44060.769733318775,1529.455982471577,17.264022977190564,53.01254652706513,,2,7.4,12.4,23.0,42,0.768
COMP9725,Real Estate Company 9725,Healthcare,Healthcare Services,United States,846346464007.9453,67.7005979158564,65.88059017617061,75.35442130528013,61.86678226611849,2,56.40281837798439,29.792724525035943,77.82761840098657,17679500.01521363,27321.67576924544,57977.28927114583,12.137569240598243,71.19147363196527,55.43483230445173,0,15.2,12.6,33.9,67,0.926
COMP9726,Utilities Company 9726,Healthcare,Healthcare Services,Japan,43417657163206.836,68.11971902744638,64.72878466261692,72.35353081153448,67.27684160818774,3,51.37866763123711,64.48045001426912,55.24862812277485,278341.4479642506,93691.58142449906,64963.37230210633,15.316110873017593,46.68687887642663,78.76305193258638,0,8.7,7.6,68.5,73,0.925
COMP9727,Materials Company 9727,Utilities,Gas Utilities,United States,2547191869695.718,60.03525175622472,59.85738918059351,50.07122582778538,70.17714026029525,2,54.51199266507457,67.3315521143175,65.9624745048238,1824405.4147471539,85433.51267089784,,3.781003325278352,52.69740642199828,52.67125528614818,4,15.2,12.6,33.9,67,0.926
COMP9728,Healthcare Company 9728,Healthcare,Biotechnology,United States,476809120457219.44,64.79181769254315,62.97285823555879,65.33953876558907,66.06305607648156,0,55.029925519841896,59.11139387242228,74.57324003757523,108962.62318530933,11744.04488744619,129592.40856014423,9.204846434932797,65.64953208834673,77.79840360070624,1,15.2,12.6,33.9,67,0.926
COMP9729,Industrials Company 9729,Materials,Other,United States,34743621060166.02,70.77727413081226,71.48939788117161,73.39169969668522,67.45072481457994,0,54.40004330151048,74.0249946795609,78.96480344463497,3351948.1464507766,277594.62577712955,4078.688945520965,14.056700596615714,45.89654484186026,84.03830688129933,1,15.2,12.6,33.9,67,0.926
COMP9730,Industrials Company 9730,Materials,Other,Germany,7681947761719.186,55.60297322258907,46.91146326138709,51.63793545963259,68.25952094674754,0,85.8831401563586,46.850979504360076,59.73600997221678,11590794.133037778,,28424.17986560903,,75.33643369666024,69.40717269020944,0,8.5,17.4,32.7,80,0.947
COMP9731,Technology Company 9731,Materials,Other,United States,10583414701454.197,65.57188670869286,62.3921313608884,67.78861955014737,66.5349092150428,1,43.63902880602566,70.82276646204554,70.80084513390776,1404139.0753059548,226475.40045927488,40821.987276152046,12.346858913539677,59.74218371486438,54.71549737405773,1,15.2,12.6,33.9,67,0.926
COMP9732,Industrials Company 9732,Technology,Software,Germany,410559392123.0018,77.51810963469079,75.12074211261677,83.57337463848032,,3,65.24226464141859,32.45460726889553,61.7089468143656,16155934.091399325,34358.08898985849,117269.92480289208,15.284153179413225,49.95094740468701,57.0963702744767,0,8.5,17.4,32.7,80,0.947
COMP9733,Healthcare Company 9733,Financial Services,Insurance,Japan,1129304257910.205,66.52793189557269,62.84721353744082,52.54359293644329,84.19298921283398,0,72.39349460860238,50.063262863240666,63.55143987356475,38924065.881684914,453412.85080951476,84414.29287147897,17.73384848762863,50.085749586968184,60.51504458520597,4,8.7,7.6,68.5,73,0.925
COMP9734,Healthcare Company 9734,Technology,Software,United States,7317714825558.698,77.19395582209812,,79.37075497324888,87.71394958420382,2,73.69820450926701,90.15910781597171,70.22701135206204,64118149.094644845,36426.390190449,,15.334875533326121,56.61084176661674,64.83411653833372,3,15.2,12.6,33.9,67,0.926
COMP9735,Healthcare Company 9735,Utilities,Renewable Utilities,United States,967739046247.4434,58.75951193549228,64.00671318998953,50.057948394218535,62.21387422226877,3,66.95124126573066,71.44692454660775,91.59280473761797,1602897.4064263017,56265.80160850477,389292.96127286565,17.571062470453384,35.66707274375469,87.03272105446894,3,15.2,12.6,33.9,67,0.926
COMP9736,Materials Company 9736,Technology,IT Services,Japan,15585581718051.871,67.68965344142073,68.60464229733797,,67.1461744911656,0,76.38793509264599,94.69292105967551,67.47161702309054,1858534.3238712468,795418.979210975,12582.231244242535,14.06981724729301,28.216137763280905,71.39121301075917,2,8.7,7.6,68.5,73,0.925
COMP9737,Energy Company 9737,Healthcare,Pharmaceuticals,China,238840507938853.0,71.97979326066358,63.738388577741276,88.1935311681647,64.00746003608474,1,67.93671644102696,66.40264957264917,67.02353908446165,6206292.563594974,,601727.03400766,5.957211087819136,44.47502461438603,53.23612621587443,1,7.4,12.4,23.0,42,0.768
COMP9738,Consumer Goods Company 9738,Industrials,Transportation,Japan,298652058642981.0,57.679041552419655,49.846053700324255,62.569540747011594,60.62153020992311,0,46.79863715695136,47.866841543610306,75.41380278075746,2459295.0893322956,30772.338112393256,63041.55718053412,22.132050623230406,49.91560882466261,,3,8.7,7.6,68.5,73,0.925
COMP9739,Real Estate Company 9739,Real Estate,Other,China,773889869087.6891,63.31932371331593,,,71.97328683361401,2,67.34226505625773,73.92664361251141,58.89147011093311,15790740.124174189,11422.80091329866,,10.712271860135996,70.33655696772853,68.45996423518571,2,7.4,12.4,23.0,42,0.768
COMP9740,Real Estate Company 9740,Energy,Energy Equipment,United States,1703215137461.5154,52.195719408424374,42.625388948426966,,64.24269877553232,2,48.719985745854544,65.0558856030601,61.24119413380761,21280126.317011036,,119551.29235708859,20.705135461088233,60.50966372533602,73.36064245439724,0,15.2,12.6,33.9,67,0.926
COMP9741,Technology Company 9741,Industrials,Transportation,Japan,692619195845.7053,67.6418984176831,60.45054757721125,75.11187952800364,67.36326814783439,1,54.68452923930072,38.04627014951212,64.47104544192703,218403.07190602372,99067.50142381813,23386.097256167046,7.153929172318123,54.64328315469072,73.00929476404058,4,8.7,7.6,68.5,73,0.925
COMP9742,Financial Services Company 9742,Materials,Other,United States,1838963202327.669,61.363448999838766,65.75137400962298,64.50813929715116,53.830833692742175,0,70.02479674345764,61.317879460530406,69.13035188695436,33407987.975358106,481753.5292529336,121432.72418899492,15.300406329941776,70.72992645941183,64.2600448777546,1,15.2,12.6,33.9,67,0.926
COMP9743,Materials Company 9743,Consumer Goods,Apparel,France,68096907138858.5,61.47022616293524,66.15263912565753,60.36847661546535,57.88956274768286,1,79.8478658408314,80.90071600844436,56.30997274082786,397455.3997815372,,291905.44973641465,21.55365101639378,43.7599549222733,63.81515642347758,0,4.6,11.7,31.5,69,0.903
COMP9744,Energy Company 9744,Technology,Software,United Kingdom,206167522914402.78,73.70224166922074,66.01733404448633,66.37651393813181,88.7128770250441,1,75.12195367843555,81.41612329782012,65.3767692226772,22444205.65143955,9387.116018728892,21987.298266483187,19.876678408258826,61.45920258835978,80.44784089964159,2,5.4,13.8,13.1,77,0.932
COMP9745,Utilities Company 9745,Materials,Other,Canada,144734947761668.75,58.1381735300704,49.33386807455439,57.70964996369889,,2,84.71132347393859,62.22096209992535,46.53563459235728,42013076.16315168,314382.15896299144,15472.203896549949,14.561047746855772,72.54822183420346,84.45294444634848,4,15.4,18.9,38.7,77,0.936
COMP9746,Technology Company 9746,Technology,Software,United States,33732959279337.258,73.7497026565655,70.53637827460602,79.41790350840185,71.29482618668864,1,57.034978271619025,86.72489203259849,53.54177693719463,191815.66769203165,390494.41901509673,88811.22795577139,,78.07803070503057,81.31873224147674,1,15.2,12.6,33.9,67,0.926
